job_id,job_title,salary_usd,employment_type,company_location,is_remote,employee_location,job_skills,degree_required,posting_date,company_name,salary_tier,has_target,degree_flag
34146,Data Analyst,95000,Full-time,United States,False,"Florida, United States","['sql', 'power bi', 'tableau']",False,2023-05-24,Jobot,Mid,True,no degree required
34195,Data Analyst,95000,Full-time,United States,False,"New York, United States","['sql', 'python', 'tableau', 'power bi', 'microstrategy']",False,2023-04-29,The Connors Group,Mid,True,no degree required
34424,Data Analyst,82000,Full-time,United States,True,"New York, United States","['sql', 'power bi', 'excel']",False,2023-06-18,Get It Recruit - Information Technology,Mid,True,no degree required
34446,Data Analyst,100200,Contractor,United States,False,"California, United States","['sas', 'sas', 'r', 'tableau']",False,2023-08-29,UCLA Health,High,True,no degree required
34458,Data Analyst,50325,Full-time,United States,False,"Florida, United States","['sql', 'windows', 'excel', 'trello']",True,2023-02-02,American Fine Food,Mid,True,no degree required
34541,Data Analyst,85000,Full-time,Sudan,False,Sudan,"['word', 'excel']",True,2023-03-13,Jobot,Mid,False,no degree required
34569,Data Analyst,111175,Full-time,United States,False,"New York, United States","['sql', 'c#', 'python']",False,2023-02-02,Verisk,High,True,no degree required
34603,Data Analyst,100500,Full-time,Philippines,False,Philippines,"['sql', 'python', 'r', 'tableau', 'qlik', 'power bi']",False,2023-06-15,Angkas,High,True,no degree required
34643,Data Analyst,150000,Full-time,United States,False,"California, United States","['sql', 'python', 'r', 'excel', 'tableau', 'power bi', 'looker']",False,2023-12-14,AMIRI,High,True,no degree required
34680,Data Analyst,87204,Full-time,United States,False,"New York, United States","['sql', 'word', 'excel', 'ms access']",False,2023-06-22,Commonwealth of Massachusetts,Mid,True,no degree required
34712,Data Analyst,105000,Full-time,South Africa,False,South Africa,"['sql', 'python', 'bigquery', 'aws', 'excel', 'sheets']",False,2023-05-31,takealot.com,High,True,no degree required
34786,Data Analyst,110000,Full-time,United States,True,"New York, United States","['javascript', 'looker']",False,2023-09-10,Get It Recruit - Finance,High,False,no degree required
34843,Data Analyst,98500,Full-time,Ireland,False,Ireland,"['sql', 'r', 'python']",False,2023-01-11,PartnerRe,Mid,True,no degree required
34875,Data Analyst,81900,Full-time,United States,False,"Texas, United States","['sql', 'python', 'aurora', 'phoenix', 'sheets']",False,2023-07-14,HelloFresh,Mid,True,no degree required
34942,Data Analyst,102400,Full-time,United States,False,"California, United States","['sql', 'python', 'oracle', 'pandas', 'excel', 'sap']",False,2023-12-29,INTEL,High,True,no degree required
34953,Data Analyst,102500,Full-time,United States,False,"California, United States","['sql', 'excel', 'ssrs', 'ssis', 'tableau', 'power bi']",False,2023-08-30,Stellant Systems,High,True,no degree required
34961,Data Analyst,100000,Full-time,United States,False,"New York, United States","['r', 'python', 'sas', 'sas']",False,2023-12-13,Google LLC,Mid,True,no degree required
34976,Data Analyst,100000,Full-time and Part-time,United States,False,Georgia,"['r', 'python', 'windows', 'linux']",False,2023-12-21,Booz Allen Hamilton,Mid,True,no degree required
35037,Data Analyst,111175,Full-time,Philippines,False,Philippines,"['sql', 'bigquery', 'looker']",False,2023-01-17,Curated,High,True,no degree required
35089,Data Analyst,90000,Full-time,Colombia,True,Colombia,"['sql', 'r', 'python', 'excel']",False,2023-08-19,Angi,Mid,True,no degree required
35094,Data Analyst,90000,Full-time,United States,False,"New York, United States","['word', 'excel', 'outlook', 'powerpoint']",False,2023-04-04,Cherokee Nation Businesses,Mid,False,no degree required
35104,Data Analyst,90000,Full-time,United States,False,"California, United States","['go', 'sql', 'python', 'tableau']",False,2023-05-04,Criteo,Mid,True,no degree required
35157,Data Analyst,120040,Full-time,United States,False,"California, United States","['sql', 'python', 'matlab', 'sap']",False,2023-11-14,INTEL,High,True,no degree required
35160,Data Analyst,90000,Full-time,United States,False,"Florida, United States","['sql', 'tableau', 'power bi']",False,2023-06-23,Jobot,Mid,True,no degree required
35178,Data Analyst,102500,Full-time,Germany,False,Germany,"['sql', 'tableau', 'atlassian']",False,2023-01-16,Veeva Systems,High,True,no degree required
35186,Data Analyst,92500,Full-time,United States,False,"New York, United States","['sql', 'excel']",False,2023-08-11,Take-Two Interactive,Mid,True,no degree required
35187,Data Analyst,75000,Full-time,United States,False,"Illinois, United States","['matlab', 'r']",False,2023-12-13,Axim Geospatial,Mid,False,no degree required
35300,Data Analyst,115000,Full-time,United States,False,"California, United States","['python', 'snowflake']",False,2023-06-23,Cognizant,High,True,no degree required
35306,Data Analyst,75000,Full-time,United States,False,"New York, United States","['sas', 'sas', 'r', 'sap']",False,2023-12-13,"Global Channel Management, Inc",Mid,False,no degree required
35316,Data Analyst,90000,Full-time,United States,False,"New York, United States","['r', 'sql', 'sql server', 'ssis', 'ssrs', 'excel']",False,2023-05-11,W.R. Berkley Corporation,Mid,True,no degree required
35373,Data Analyst,100000,Full-time,United States,False,"California, United States","['sql', 'python', 'r', 'aws', 'redshift', 'airflow', 'tableau']",False,2023-07-06,Lucid Motors,Mid,True,no degree required
35426,Data Analyst,74000,Full-time,United States,True,"New York, United States","['sas', 'sas', 'r', 'python', 'excel']",False,2023-07-13,Applied Engineering Management Corporation,Mid,True,no degree required
35568,Data Analyst,81000,Contractor,United States,True,"Illinois, United States","['sql', 'python', 'tableau']",False,2023-06-06,Get It Recruit - Information Technology,Mid,True,no degree required
35591,Data Analyst,90000,Full-time,United States,False,"California, United States","['sql', 'sql server']",True,2023-05-25,Infosys,Mid,True,no degree required
35664,Data Analyst,65000,Full-time,United States,False,"California, United States","['oracle', 'outlook', 'word', 'excel', 'powerpoint']",False,2023-12-13,"Johnson Controls, Inc.",Mid,False,no degree required
35746,Data Analyst,52500,Full-time,United States,False,"New York, United States","['excel', 'tableau', 'sharepoint']",False,2023-09-13,"Savvee Consulting, Inc.",Mid,True,no degree required
35756,Data Analyst,90000,Full-time,United States,True,"New York, United States","['sql', 'bigquery', 'tableau', 'ssrs']",False,2023-09-11,Get It Recruit - Real Estate,Mid,True,no degree required
35769,Data Analyst,108415,Full-time,United States,False,"California, United States","['oracle', 'flow']",True,2023-11-22,Insight Global,High,False,no degree required
35779,Data Analyst,95000,Full-time,United States,False,"Texas, United States",['sql'],True,2023-07-05,TSSI,Mid,True,no degree required
35797,Data Analyst,115000,Full-time,United States,False,"New York, United States","['python', 'tableau']",False,2023-05-25,Booz Allen Hamilton,High,True,no degree required
35868,Data Analyst,50000,Temp work,United States,False,Georgia,"['bash', 'python', 'fortran', 'linux']",True,2023-12-13,University of Florida,Low,True,no degree required
35913,Data Analyst,115000,Full-time,United States,False,"California, United States","['sql', 'python', 'r', 'jupyter', 'tableau', 'excel']",False,2023-06-12,DISH Network,High,True,no degree required
35990,Data Analyst,60000,Full-time,United States,True,"New York, United States",['sheets'],False,2023-08-20,Get It Recruit - Information Technology,Mid,False,no degree required
36019,Data Analyst,83500,Full-time,United States,True,"New York, United States",['looker'],False,2023-09-10,Get It Recruit - Information Technology,Mid,False,no degree required
36149,Data Analyst,125000,Full-time,United States,False,"Texas, United States","['python', 'sql', 'sharepoint', 'power bi', 'tableau', 'dax', 'ssrs', 'ssis']",False,2023-02-14,PapeDawson Engineers Inc,High,True,no degree required
36155,Data Analyst,90000,Full-time,United States,True,Georgia,"['sas', 'sas', 'sql', 'vb.net', 'oracle']",False,2023-04-28,Get It Recruit - Finance,Mid,True,no degree required
36158,Data Analyst,102500,Full-time,South Africa,False,South Africa,"['sql', 'nosql', 'python', 'java', 'c++', 'scala', 'cassandra', 'aws', 'redshift', 'hadoop', 'spark', 'kafka', 'airflow', 'flow']",False,2023-04-19,Standard Bank Group,High,True,no degree required
36171,Data Analyst,100000,Full-time,United States,False,"New York, United States","['aws', 'tableau', 'power bi']",True,2023-12-13,BAE Systems Plc,Mid,True,no degree required
36179,Data Analyst,90000,Full-time,United States,False,"Illinois, United States","['python', 'sql', 'excel', 'power bi']",False,2023-05-30,The AES Corporation,Mid,True,no degree required
36195,Data Analyst,101500,Full-time,United States,True,"New York, United States","['sql', 'hadoop', 'tableau', 'confluence', 'jira']",False,2023-07-09,Get It Recruit - Information Technology,High,True,no degree required
36196,Data Analyst,90000,Full-time,United States,False,"New York, United States","['sql', 'r', 'python', 'sas', 'sas', 'tableau', 'excel', 'microstrategy', 'jira']",False,2023-03-16,REI Systems,Mid,True,no degree required
36211,Data Analyst,90000,Full-time,United States,False,"Florida, United States","['sql', 't-sql', 'sql server', 'azure', 'gcp', 'aws', 'power bi', 'ssis', 'ssrs']",False,2023-04-10,RMR Group,Mid,True,no degree required
36230,Data Analyst,80000,Full-time,United States,True,"Texas, United States","['sql', 'power bi', 'tableau']",False,2023-07-20,Get It Recruit - Information Technology,Mid,True,no degree required
36260,Data Analyst,85000,Full-time,United States,False,"New York, United States","['go', 'excel', 'powerpoint', 'visio', 'jira']",False,2023-11-30,LevelUP,Mid,False,no degree required
36268,Data Analyst,80000,Full-time,United States,False,"New York, United States","['sql', 'python', 'php', 'javascript', 'ruby', 'ruby', 'r', 'postgresql', 'aws', 'redshift', 'excel', 'sheets', 'tableau', 'looker']",True,2023-07-29,Five Iron Golf,Mid,True,no degree required
36273,Data Analyst,80500,Full-time,United States,True,"California, United States","['sql', 'excel']",False,2023-09-01,Get It Recruit - Finance,Mid,True,no degree required
36295,Data Analyst,100000,Full-time,United States,False,"New York, United States","['python', 'r', 'sql']",False,2023-12-13,Avantus,Mid,True,no degree required
36320,Data Analyst,84000,Full-time,United States,True,"New York, United States","['sql', 'excel', 'tableau', 'flow']",False,2023-12-24,Get It Recruit - Information Technology,Mid,True,no degree required
36359,Data Analyst,82500,Full-time,United States,True,"California, United States","['sql', 'sheets', 'excel']",False,2023-07-24,Get It Recruit - Information Technology,Mid,True,no degree required
36403,Data Analyst,84500,Full-time,United States,True,"New York, United States","['sql', 'javascript', 'sas', 'sas', 'python', 'r', 'excel', 'spss', 'tableau', 'looker']",False,2023-11-29,Get It Recruit - Information Technology,Mid,True,no degree required
36411,Data Analyst,81000,Full-time,United States,True,"Illinois, United States","['sql', 'python', 'tableau']",False,2023-05-16,Get It Recruit - Information Technology,Mid,True,no degree required
36457,Data Analyst,59009,Full-time,United States,False,"Illinois, United States","['sas', 'sas', 'word', 'excel', 'spss']",False,2023-06-06,City of Dubuque,Mid,False,no degree required
36495,Data Analyst,82000,Full-time,United States,True,"New York, United States","['sql', 'python', 'r', 'excel', 'tableau']",False,2023-07-23,Get It Recruit - Information Technology,Mid,True,no degree required
36509,Data Analyst,135000,Full-time,United States,False,"New York, United States","['aws', 'jira', 'confluence']",False,2023-09-07,Get It Recruit - Information Technology,High,False,no degree required
36529,Data Analyst,65000,Full-time,United States,False,"New York, United States",['flow'],True,2023-12-13,St. Joseph's Health,Mid,False,no degree required
36552,Data Analyst,85000,Contractor and Temp work,United States,False,"New York, United States","['oracle', 'cognos']",True,2023-12-04,"GTT, LLC",Mid,False,no degree required
36600,Data Analyst,85000,Full-time,United States,False,"Florida, United States","['sql', 'power bi', 'tableau']",False,2023-04-30,Jobot,Mid,True,no degree required
36603,Data Analyst,125000,Full-time,United States,False,"California, United States","['sql', 'python', 'airflow', 'tableau', 'looker', 'git']",False,2023-03-23,Span.IO,High,True,no degree required
36682,Data Analyst,110000,Full-time,United States,True,"Illinois, United States","['python', 'sql']",False,2023-12-24,Get It Recruit - Transportation,High,True,no degree required
36803,Data Analyst,90000,Full-time,United States,True,"New York, United States","['powerpoint', 'excel', 'microsoft teams']",False,2023-12-13,Get It Recruit - Administrative,Mid,False,no degree required
37082,Data Analyst,58500,Full-time,United States,False,"New York, United States","['sas', 'sas', 'sql', 'r', 'excel', 'powerpoint']",False,2023-05-28,Fathom Management LLC,Mid,True,no degree required
37093,Data Analyst,80000,Full-time,United States,False,"California, United States","['sql', 'power bi', 'tableau', 'flow']",False,2023-10-24,EmployBridge,Mid,True,no degree required
37196,Data Analyst,111202,Full-time,Spain,False,Spain,"['sql', 'react', 'node.js', 'angular', 'qlik', 'looker', 'npm']",False,2023-01-12,Netcentric,High,True,no degree required
37223,Data Analyst,111175,Full-time,Mexico,False,Mexico,"['sql', 'python', 'aws']",True,2023-05-27,Verisk,High,True,no degree required
37224,Data Analyst,95700,Full-time,United States,True,"New York, United States","['sql', 'python', 'r', 'powerpoint', 'tableau', 'power bi', 'qlik']",False,2023-01-20,Booz Allen Hamilton,Mid,True,no degree required
37244,Data Analyst,59998,Full-time,United States,False,"California, United States","['python', 'r', 'sql', 'pyspark']",False,2023-04-18,UC Law SF,Mid,True,no degree required
37524,Data Analyst,82500,Full-time,United States,False,"New York, United States","['python', 'r', 'sql', 'plotly', 'selenium', 'airflow', 'django', 'excel', 'github', 'docker']",False,2023-07-26,"Carrie Rikon & Associates, LLC.",Mid,True,no degree required
37668,Data Analyst,70000,Full-time,United States,False,"New York, United States","['sas', 'sas', 'sql', 'r', 'spss', 'tableau', 'excel']",False,2023-07-08,CDC Foundation,Mid,True,no degree required
37756,Data Analyst,53014,Full-time,Israel,False,Israel,['sql'],False,2023-03-23,ZipRecruiter,Mid,True,no degree required
37804,Data Analyst,90000,Full-time,United States,False,"California, United States",['sql'],True,2023-06-08,Vezt,Mid,True,no degree required
37942,Data Analyst,78500,Full-time,United States,False,"California, United States","['c', 'python', 'powershell', 'nosql', 'aws', 'power bi', 'tableau']",False,2023-11-04,Amity Foundation,Mid,True,no degree required
37944,Data Analyst,115000,Full-time,United States,False,"Illinois, United States","['sql', 'python', 'snowflake', 'redshift', 'tableau']",False,2023-03-31,"CBOE V, LLC",High,True,no degree required
37968,Data Analyst,77500,Full-time,United States,False,"Florida, United States","['go', 'flow']",True,2023-10-14,Robert Half,Mid,False,no degree required
37970,Data Analyst,100500,Full-time,Senegal,False,Senegal,"['sql', 'tableau']",True,2023-08-01,myAgro,High,True,no degree required
37975,Data Analyst,53014,Full-time,Ukraine,False,Ukraine,"['sql', 'python', 'power bi', 'git']",False,2023-03-12,VanOnGo,Mid,True,no degree required
37990,Data Analyst,65000,Full-time,United States,True,"New York, United States","['sql', 'python', 'mysql', 'excel', 'tableau', 'flow', 'jira']",True,2023-07-15,Bright Power,Mid,True,no degree required
37996,Data Analyst,114624,Full-time,United States,False,"New York, United States","['sql', 'r', 'python']",False,2023-08-04,The Walt Disney Company,High,True,no degree required
38074,Data Analyst,65000,Full-time,United States,False,"California, United States","['powerpoint', 'word', 'excel']",True,2023-11-29,Coalition Technologies,Mid,False,no degree required
38084,Data Analyst,107500,Full-time,United States,True,"California, United States","['r', 'python', 'sas', 'sas', 'sql', 'hadoop', 'powerpoint', 'word', 'excel', 'outlook', 'tableau', 'power bi']",True,2023-08-28,CODING DOJO INC.,High,True,no degree required
38212,Data Analyst,111175,Full-time,India,False,India,"['sql', 'spark', 'tableau']",False,2023-02-15,Truecaller,High,True,no degree required
38264,Data Analyst,100000,Full-time,United States,False,"Illinois, United States","['r', 'python', 'sql', 'power bi', 'dax']",False,2023-01-04,Advanced Hires,Mid,True,no degree required
38295,Data Analyst,80000,Full-time,United States,False,Georgia,"['excel', 'powerpoint', 'visio', 'tableau']",False,2023-01-04,Client of Insight Global,Mid,True,no degree required
38309,Data Analyst,105000,Full-time,United States,False,"New York, United States","['ms access', 'dax', 'sharepoint', 'microsoft teams']",False,2023-03-20,Heartland Consulting,High,False,no degree required
38318,Data Analyst,88602,Full-time,United States,False,"New York, United States","['sql', 'sas', 'sas', 'python', 'r']",False,2023-06-12,"Research Foundation for Mental Hygiene, Inc.",Mid,True,no degree required
38327,Data Analyst,70000,Full-time,United States,False,Georgia,"['vba', 'excel']",False,2023-02-09,RVO Health,Mid,False,no degree required
38328,Data Analyst,73000,Full-time,United States,False,"California, United States","['sql', 'oracle']",False,2023-07-28,Epsilon,Mid,True,no degree required
38360,Data Analyst,77500,Contractor,United States,False,"Florida, United States","['sql', 'excel', 'power bi']",False,2023-03-03,Interactive Resources - iR,Mid,True,no degree required
38364,Data Analyst,127000,Full-time,United States,True,"California, United States",['outlook'],True,2023-06-22,Acorns,High,False,no degree required
38380,Data Analyst,101000,Full-time,United States,False,"Texas, United States","['sql', 'python', 'r', 'aws', 'databricks', 'looker', 'github', 'asana', 'slack']",False,2023-09-11,Mothership,High,True,no degree required
38415,Data Analyst,85600,Full-time,United States,False,Georgia,"['python', 'sql', 'airflow', 'tableau', 'power bi']",False,2023-08-07,Booz Allen Hamilton,Mid,True,no degree required
38420,Data Analyst,100500,Full-time,Colombia,False,Colombia,['excel'],False,2023-08-31,Sutherland,High,False,no degree required
38421,Data Analyst,95000,Full-time,United States,False,"New York, United States","['sql', 'sas', 'sas', 'python', 'excel', 'power bi', 'sap', 'dax']",False,2023-03-14,Insight Global,Mid,True,no degree required
38440,Data Analyst,80000,Full-time,United States,False,"Illinois, United States","['sql', 'sql server', 'word', 'excel', 'powerpoint', 'tableau']",False,2023-06-27,Stockell Consulting,Mid,True,no degree required
38451,Data Analyst,50000,Full-time,United States,False,"Texas, United States","['sql', 'excel', 'tableau', 'power bi']",False,2023-06-20,H+K International,Low,True,no degree required
38459,Data Analyst,85000,Full-time,United States,False,"New York, United States","['sql', 'python', 'pandas', 'numpy', 'tableau', 'github']",False,2023-08-17,Motivate LLC,Mid,True,no degree required
38464,Data Analyst,65000,Contractor,United States,False,"New York, United States","['sql', 'r', 'python', 'excel', 'tableau', 'power bi']",False,2023-10-04,AaraTechnologies Inc,Mid,True,no degree required
38544,Data Analyst,62500,Full-time,United States,False,"Florida, United States","['sql', 'python', 'bash', 'aws', 'redshift', 'spark']",True,2023-01-05,OZ,Mid,True,no degree required
38563,Data Analyst,52500,Contractor,United States,False,"Florida, United States","['excel', 'word', 'powerpoint', 'outlook']",False,2023-04-05,Insight Global,Mid,False,no degree required
38587,Data Analyst,80000,Full-time,United States,True,"New York, United States","['ms access', 'outlook', 'word', 'excel', 'powerpoint']",True,2023-08-07,Coders Data,Mid,False,no degree required
38599,Data Analyst,85000,Full-time,United States,False,"New York, United States","['sas', 'sas', 'python', 'sql', 'r', 'power bi', 'tableau', 'microstrategy', 'word', 'excel', 'outlook', 'powerpoint']",False,2023-01-23,Leading Edge Administrators LLC,Mid,True,no degree required
38600,Data Analyst,85000,Full-time,United States,False,"New York, United States","['sql', 'css', 'power bi', 'tableau']",True,2023-06-14,Contemporary Staffing Solutions,Mid,True,no degree required
38601,Data Analyst,100000,Full-time,United States,False,"New York, United States",['python'],False,2023-12-15,Parsons,Mid,True,no degree required
38624,Data Analyst,84000,Full-time,United States,False,"Florida, United States","['sql', 'go', 'power bi', 'tableau']",True,2023-05-24,Robert Half,Mid,True,no degree required
38643,Data Analyst,100500,Full-time,Greece,False,Greece,"['r', 'python', 'sql', 'tableau', 'power bi', 'excel', 'flow']",False,2023-07-18,PwC Greece,High,True,no degree required
38645,Data Analyst,35000,Full-time,United States,False,"Florida, United States","['sheets', 'excel']",True,2023-05-30,United Energy Solar,Low,False,no degree required
38648,Data Analyst,80000,Full-time,United States,True,Georgia,"['sql', 'sas', 'sas', 'excel', 'powerpoint', 'spss']",False,2023-02-27,EUCON AMERICAS LLC,Mid,True,no degree required
38653,Data Analyst,92500,Contractor,United States,False,"California, United States","['sql', 'tableau']",False,2023-01-01,Robert Half,Mid,True,no degree required
38679,Data Analyst,35000,Contractor,Malta,True,Malta,"['sql', 'r', 'python', 'hadoop', 'spark', 'looker']",False,2023-06-20,Jobmatchingpartner Ltd,Low,True,no degree required
38714,Data Analyst,115000,Full-time,United States,False,"New York, United States",['excel'],True,2023-09-05,TBG | The Bachrach Group,High,False,no degree required
38733,Data Analyst,70000,Full-time,United States,False,"New York, United States","['powerpoint', 'excel']",True,2023-08-18,Tony's Chocolonely,Mid,False,no degree required
38777,Data Analyst,87500,Full-time,United States,False,"California, United States","['python', 'azure', 'aws', 'power bi', 'excel']",False,2023-05-24,LHH,Mid,True,no degree required
38784,Data Analyst,75000,Contractor,United States,False,"California, United States","['python', 'sql', 'tableau']",True,2023-02-14,Xoriant Corporation,Mid,True,no degree required
38795,Data Analyst,100000,Full-time,United States,False,"Florida, United States","['sql', 'sql server', 'oracle', 'power bi', 'excel']",True,2023-10-23,Insight Global,Mid,True,no degree required
38829,Data Analyst,70000,Full-time,United States,False,"Texas, United States","['power bi', 'excel']",True,2023-02-03,TruBlu HR Solutions,Mid,False,no degree required
38842,Data Analyst,100000,Full-time,United States,False,"Florida, United States","['r', 'python', 'sql', 'scikit-learn', 'tensorflow', 'pytorch', 'keras', 'linux', 'power bi', 'tableau', 'git', 'docker']",False,2023-12-15,CELESTAR CORPORATION,Mid,True,no degree required
38883,Data Analyst,100000,Full-time,United States,False,"Illinois, United States","['sql', 'oracle', 'tableau']",True,2023-02-01,SGS Consulting,Mid,True,no degree required
38897,Data Analyst,79123,Contractor,United States,False,Georgia,"['sql', 'javascript', 'sas', 'sas', 'excel', 'spss']",False,2023-01-13,Infocodec Solutions,Mid,True,no degree required
38900,Data Analyst,110000,Full-time,United States,False,"Florida, United States","['sql', 'sql server', 'oracle', 'aws', 'azure']",False,2023-04-14,AutoNation,High,True,no degree required
38912,Data Analyst,55000,Full-time,United States,False,"Texas, United States","['sql', 'tableau']",False,2023-11-03,Evans Equipment & Environmental,Mid,True,no degree required
38914,Data Analyst,73453,Full-time,United States,False,"Texas, United States","['sql', 't-sql', 'power bi', 'flow']",False,2023-01-10,"City of Denton, TX",Mid,True,no degree required
38923,Data Analyst,92500,Full-time,United States,False,"California, United States","['python', 'sql', 'azure', 'aws', 'power bi', 'excel']",False,2023-06-06,LHH,Mid,True,no degree required
38926,Data Analyst,67500,Full-time,United States,False,"New York, United States","['sql', 'go', 'excel', 'flow']",False,2023-05-25,Progressive Hydraulics Inc.,Mid,True,no degree required
38928,Data Analyst,64350,Full-time and Part-time,United States,False,"New York, United States","['c', 'word', 'spreadsheet']",False,2023-11-03,CITY OF ALBANY,Mid,False,no degree required
38934,Data Analyst,105000,Full-time,United States,False,"New York, United States","['sql', 'javascript', 'sas', 'sas', 'excel', 'spss']",False,2023-12-19,"Latitude, Inc.",High,True,no degree required
38967,Data Analyst,50000,Full-time,United States,False,"New York, United States","['crystal', 'excel', 'powerpoint']",False,2023-07-03,Catholic Charities,Low,False,no degree required
38971,Data Analyst,105000,Full-time,Spain,False,Spain,"['python', 'pandas', 'jupyter', 'spreadsheet']",False,2023-07-07,Octopus Energy,High,True,no degree required
38987,Data Analyst,55000,Full-time,United States,False,"Illinois, United States",['excel'],False,2023-08-14,CHASE Professionals,Mid,False,no degree required
39009,Data Analyst,137500,Full-time,United States,False,"California, United States","['sql', 'r', 'redshift', 'bigquery', 'airflow', 'tensorflow', 'pytorch', 'scikit-learn', 'numpy', 'jupyter', 'looker', 'tableau']",True,2023-01-04,Hub Consulting,High,True,no degree required
39017,Data Analyst,62500,Full-time,United States,False,"New York, United States","['sql', 'r', 'python', 'vba', 'dax', 'word', 'spreadsheet', 'excel', 'power bi', 'tableau']",True,2023-01-17,Humane Rescue Alliance,Mid,True,no degree required
39023,Data Analyst,77500,Full-time,United States,False,"Illinois, United States",['sql'],False,2023-06-10,Jobot,Mid,True,no degree required
39034,Data Analyst,76500,Contractor,United States,False,"Illinois, United States","['r', 'python', 'sql', 'bigquery', 'excel']",False,2023-06-07,Stockell Consulting,Mid,True,no degree required
39038,Data Analyst,80000,Full-time,United States,True,"New York, United States","['sql', 'python', 'r', 'javascript', 'snowflake', 'aws', 'tableau', 'excel']",True,2023-04-03,Gravy Analytics,Mid,True,no degree required
39092,Data Analyst,75000,Full-time,United States,False,"Illinois, United States","['sql', 'excel']",True,2023-05-17,Robert Half,Mid,True,no degree required
39152,Data Analyst,75067,Full-time,Indonesia,False,Indonesia,"['sql', 'r', 'python', 'hadoop', 'excel']",False,2023-12-22,Trusting Social,Mid,True,no degree required
39176,Data Analyst,120000,Full-time,United States,False,"Illinois, United States","['sql', 'vba', 'r', 'python', 'alteryx', 'power bi', 'cognos', 'excel']",False,2023-09-14,Insight Global,High,True,no degree required
39182,Data Analyst,74801,Full-time,United States,False,"New York, United States","['sql', 'excel', 'outlook', 'powerpoint', 'word', 'tableau']",True,2023-01-20,Office of the Chief Financial Officer (OCFO),Mid,True,no degree required
39205,Data Analyst,85395,Full-time,United States,False,"New York, United States","['sql', 'python', 'r', 'aws', 'azure', 'tableau', 'power bi']",False,2023-09-17,Kaptivate LLC,Mid,True,no degree required
39221,Data Analyst,39500,Full-time,United States,False,"New York, United States","['sql', 'looker']",False,2023-01-14,"Girl Scouts Heart of the Hudson, Inc.",Low,True,no degree required
39223,Data Analyst,100000,Full-time,United States,False,Georgia,"['sql', 'r', 'matlab', 'numpy', 'flow']",False,2023-11-27,Peraton,Mid,True,no degree required
39239,Data Analyst,100000,Full-time,United States,False,"New York, United States","['sql', 'python', 'excel']",False,2023-09-26,ASCAP,Mid,True,no degree required
39252,Data Analyst,52500,Full-time,United States,False,"Texas, United States","['sql', 'sql server', 'excel']",True,2023-05-01,"Second Round, LP",Mid,True,no degree required
39260,Data Analyst,85000,Full-time,United States,False,"Illinois, United States","['sql', 'r', 'python', 'excel', 'tableau']",False,2023-05-16,The LaSalle Network,Mid,True,no degree required
39292,Data Analyst,70087,Full-time,United States,False,"Illinois, United States","['sql', 'tableau']",False,2023-01-12,Racine County,Mid,True,no degree required
39308,Data Analyst,62500,Full-time,United States,False,"California, United States","['sql', 'python', 'r', 'bigquery', 'looker', 'sheets', 'tableau']",False,2023-02-16,Premier Lacrosse League,Mid,True,no degree required
39316,Data Analyst,65085,Full-time,United States,False,"Illinois, United States","['sql', 'python', 'vba', 'excel', 'word', 'powerpoint', 'outlook']",False,2023-01-20,All Chicago Making Homelessness History,Mid,True,no degree required
39338,Data Analyst,80258,Part-time,United States,False,"New York, United States","['sql', 'visio', 'tableau']",False,2023-09-29,Helix Tech IT solution,Mid,True,no degree required
39364,Data Analyst,56500,Full-time,United States,False,"New York, United States","['go', 'sql', 'sas', 'sas', 'html', 'css', 'excel', 'power bi', 'tableau', 'asana']",True,2023-12-14,United Way of Rhode Island,Mid,True,no degree required
39394,Data Analyst,110000,Full-time,United States,False,"New York, United States","['sql', 'flow']",False,2023-01-06,Carvant Financial LLC,High,True,no degree required
39428,Data Analyst,95000,Full-time,United States,True,"California, United States","['sql', 'oracle', 'tableau', 'power bi']",False,2023-10-10,Get It Recruit - Finance,Mid,True,no degree required
39438,Data Analyst,97086,Full-time,United States,False,"New York, United States","['sas', 'sas', 'assembly', 'go', 'sql', 'python', 'r', 'excel', 'tableau', 'sap', 'spss']",False,2023-08-24,Rutgers University,Mid,True,no degree required
39448,Data Analyst,166100,Full-time,United States,False,"New York, United States","['sharepoint', 'tableau']",False,2023-03-02,Noblis,High,True,no degree required
39450,Data Analyst,52500,Full-time,United States,False,"New York, United States","['excel', 'word', 'powerpoint', 'outlook']",False,2023-01-04,"NuEnergen, LLC",Mid,False,no degree required
39457,Data Analyst,90000,Full-time,United States,False,"Texas, United States","['sql', 'sas', 'sas', 'python', 'html', 'mongo', 'oracle', 'hadoop', 'unix', 'tableau', 'cognos']",True,2023-01-25,Purple Drive Technologies LLC,Mid,True,no degree required
39494,Data Analyst,86521,Full-time and Per diem,United States,False,"New York, United States","['sas', 'sas', 'r', 'go', 'word', 'excel', 'powerpoint', 'spss']",False,2023-09-12,Rutgers University,Mid,False,no degree required
39496,Data Analyst,111175,Full-time,Colombia,False,Colombia,"['alteryx', 'excel']",True,2023-06-23,Publicis Groupe,High,False,no degree required
39508,Data Analyst,102500,Full-time,Malta,False,Malta,"['sql', 'r', 'python', 'excel']",False,2023-03-20,Gaming Innovation Group,High,True,no degree required
39536,Data Analyst,85000,Contractor,United States,False,"Illinois, United States","['go', 'sql', 'python', 'power bi', 'dax', 'excel']",False,2023-03-07,Insight Global,Mid,True,no degree required
